"Subject","Item","PrecritCode","Index","Bin","Event_code"
310,88,144,372,2,146
310,20,144,406,2,145
310,82,134,451,1,136
310,11,164,471,4,165
310,74,134,503,1,135
310,109,154,521,3,155
310,79,164,552,4,165
310,119,164,588,4,165
310,2,134,606,1,136
310,90,134,669,1,136
310,60,144,683,2,146
310,46,134,716,1,136
310,36,144,775,2,145
310,22,134,827,1,135
310,41,154,871,3,155
310,116,144,906,2,146
310,84,144,991,2,145
310,100,144,1008,2,145
310,26,134,1038,1,135
310,43,164,1050,4,165
310,101,154,1078,3,155
310,32,144,1097,2,145
310,21,154,1127,3,155
310,19,164,1159,4,165
310,10,134,1176,1,135
310,45,154,1209,3,155
310,4,144,1223,2,145
310,16,144,1259,2,145
310,51,164,1290,4,165
310,115,164,1324,4,165
310,25,154,1373,3,155
310,92,144,1392,2,146
310,67,164,1423,4,165
310,104,144,1440,2,145
310,69,154,1476,3,155
310,113,154,1494,3,155
310,78,134,1549,1,136
310,47,164,1566,4,165
310,8,144,1686,2,145
310,44,144,1703,2,145
310,14,134,1762,1,135
310,24,144,1795,2,145
310,96,144,1812,2,145
310,64,144,1844,2,146
310,9,154,1911,3,155
310,98,134,1926,1,136
310,49,154,1961,3,155
310,66,134,2013,1,135
310,75,164,2030,4,165
310,102,134,2064,1,136
310,50,134,2080,1,135
310,86,134,2130,1,135
310,55,164,2145,4,165
310,40,144,2181,2,146
310,97,154,2199,3,155
310,118,134,2263,1,136
310,5,154,2295,3,155
310,37,154,2325,3,155
310,81,154,2356,3,155
310,63,164,2418,4,165
310,91,164,2453,4,165
310,114,134,2480,1,136
310,15,164,2497,4,165
310,73,154,2530,3,155
310,111,164,2561,4,165
310,13,154,2580,3,155
310,80,144,2612,2,146
310,59,164,2652,4,165
310,38,134,2672,1,136
310,103,164,2712,4,165
310,68,144,2730,2,146
310,112,144,2765,2,145
310,33,154,2800,3,155
310,99,164,2815,4,165
310,94,134,2845,1,135
310,106,134,2858,1,136
310,120,144,2889,2,146
310,107,164,2923,4,165
310,58,134,2938,1,135
310,28,144,2971,2,145
310,56,144,2987,2,146
310,83,164,3017,4,165
310,76,144,3034,2,146
310,93,154,3066,3,155
310,18,134,3083,1,135
310,3,164,3129,4,165
310,23,164,3143,4,165
310,42,134,3173,1,136
310,72,144,3189,2,145
310,6,134,3222,1,135
310,30,134,3238,1,135
310,110,134,3272,1,135
310,53,154,3288,3,155
310,35,164,3321,4,165
310,70,134,3365,1,136
310,31,164,3384,4,165
310,57,154,3416,3,155
310,65,154,3460,3,155
310,105,154,3493,3,155
310,7,164,3527,4,165
310,17,154,3590,3,155
310,108,144,3666,2,145
310,85,154,3713,3,155
310,87,164,3747,4,165
310,61,154,3763,3,155
310,12,144,3834,2,145
310,27,164,3867,4,165
310,54,134,3886,1,135
311,33,144,21,2,145
311,25,144,51,2,146
311,88,164,69,4,165
311,32,164,99,4,165
311,5,144,142,2,145
311,91,134,173,1,136
311,68,164,185,4,165
311,74,154,219,3,155
311,105,144,236,2,146
311,36,164,266,4,165
311,109,144,333,2,146
311,1,144,380,2,145
311,69,144,410,2,145
311,78,154,446,3,155
311,107,134,464,1,136
311,117,144,498,2,146
311,38,154,515,3,155
311,6,154,583,3,155
311,17,144,598,2,146
311,23,134,631,1,135
311,4,164,662,4,165
311,60,164,678,4,165
311,22,154,728,3,155
311,56,164,743,4,165
311,83,134,805,1,136
311,77,144,822,2,146
311,97,144,859,2,146
311,85,144,923,2,146
311,100,164,959,4,165
311,12,164,989,4,165
311,49,144,1037,2,145
311,89,144,1055,2,146
311,47,134,1086,1,135
311,50,154,1116,3,155
311,75,134,1133,1,135
311,72,164,1165,4,165
311,51,134,1182,1,135
311,87,134,1217,1,135
311,44,164,1233,4,165
311,26,154,1263,3,155
311,45,144,1290,2,146
311,55,134,1304,1,136
311,99,134,1359,1,136
311,92,164,1388,4,165
311,96,164,1437,4,165
311,80,164,1470,4,165
311,42,154,1535,3,155
311,90,154,1607,3,155
311,76,164,1636,4,165
311,48,164,1668,4,165
311,106,154,1684,3,155
311,101,144,1716,2,146
311,104,164,1734,4,165
311,82,154,1783,3,155
311,95,134,1819,1,136
311,86,154,1853,3,155
311,19,134,1883,1,135
311,53,144,1934,2,145
311,108,164,1966,4,165
311,118,154,1997,3,155
311,21,144,2032,2,145
311,73,144,2045,2,146
311,39,134,2079,1,136
311,37,144,2159,2,145
311,35,134,2175,1,135
311,119,134,2206,1,135
311,71,134,2257,1,136
311,40,164,2291,4,165
311,103,134,2309,1,136
311,81,144,2344,2,146
311,27,134,2360,1,135
311,113,144,2394,2,146
311,64,164,2413,4,165
311,7,134,2452,1,135
311,66,154,2485,3,155
311,29,144,2517,2,145
311,52,164,2549,4,165
311,111,134,2566,1,136
311,28,164,2618,4,165
311,67,134,2649,1,136
311,41,144,2667,2,146
311,115,134,2699,1,136
311,30,154,2732,3,155
311,18,154,2765,3,155
311,65,144,2800,2,146
311,46,154,2831,3,155
311,2,154,2861,3,155
311,70,154,2891,3,155
311,112,164,2910,4,165
311,16,164,2956,4,165
311,10,154,2972,3,155
311,57,144,3008,2,145
311,62,154,3037,3,155
311,59,134,3068,1,136
311,116,164,3088,4,165
311,13,144,3119,2,145
311,94,154,3148,3,155
311,20,164,3162,4,165
311,8,164,3192,4,165
311,120,164,3227,4,165
311,93,144,3244,2,146
311,114,154,3275,3,155
311,15,134,3307,1,135
311,61,144,3340,2,146
311,58,154,3392,3,155
311,54,154,3440,3,155
311,34,154,3504,3,155
311,102,154,3562,3,155
311,84,164,3578,4,165
311,9,144,3611,2,145
311,98,154,3626,3,155
311,31,134,3694,1,135
311,11,134,3725,1,135
311,63,134,3741,1,136
311,43,134,3792,1,136
311,79,134,3806,1,136
311,3,134,3841,1,135
311,24,164,3856,4,165
311,110,154,3891,3,155
311,14,154,3907,3,155
312,35,154,6,3,155
312,42,144,21,2,146
312,81,164,51,4,165
312,2,144,85,2,146
312,43,154,100,3,155
312,75,154,129,3,155
312,80,134,162,1,136
312,28,134,197,1,135
312,14,144,213,2,145
312,57,164,244,4,165
312,17,164,293,4,165
312,88,134,354,1,136
312,41,164,400,4,165
312,61,164,448,4,165
312,93,164,482,4,165
312,53,164,516,4,165
312,52,134,549,1,136
312,33,164,582,4,165
312,29,164,615,4,165
312,62,144,686,2,145
312,26,144,717,2,145
312,90,144,767,2,146
312,110,144,781,2,145
312,79,154,813,3,155
312,108,134,832,1,135
312,112,134,875,1,135
312,78,144,923,2,146
312,77,164,958,4,165
312,56,134,992,1,136
312,66,144,1024,2,145
312,103,154,1041,3,155
312,5,164,1077,4,165
312,44,134,1106,1,135
312,32,134,1121,1,135
312,111,154,1153,3,155
312,6,144,1172,2,145
312,92,134,1204,1,136
312,74,144,1221,2,145
312,68,134,1255,1,136
312,106,144,1274,2,146
312,91,154,1307,3,155
312,97,164,1319,4,165
312,99,154,1352,3,155
312,39,154,1382,3,155
312,54,144,1417,2,145
312,64,134,1495,1,136
312,120,134,1545,1,136
312,86,144,1607,2,145
312,40,134,1636,1,136
312,10,144,1671,2,145
312,13,164,1704,4,165
312,63,154,1719,3,155
312,105,164,1752,4,165
312,102,144,1851,2,146
312,34,144,1896,2,145
312,27,154,1918,3,155
312,107,154,1952,3,155
312,114,144,1983,2,146
312,47,154,2017,3,155
312,95,154,2048,3,155
312,22,144,2081,2,145
312,45,164,2111,4,165
312,38,144,2157,2,146
312,46,144,2175,2,146
312,8,134,2206,1,135
312,85,164,2224,4,165
312,50,144,2259,2,145
312,3,154,2291,3,155
312,58,144,2305,2,145
312,55,154,2339,3,155
312,96,134,2375,1,135
312,82,144,2408,2,146
312,59,154,2428,3,155
312,119,154,2467,3,155
312,67,154,2505,3,155
312,23,154,2538,3,155
312,30,144,2602,2,145
312,70,144,2635,2,146
312,4,134,2685,1,135
312,89,164,2702,4,165
312,113,164,2732,4,165
312,36,134,2766,1,135
312,115,154,2799,3,155
312,73,164,2832,4,165
312,16,134,2865,1,135
312,25,164,2881,4,165
312,18,144,2916,2,145
312,87,154,2933,3,155
312,49,164,2964,4,165
312,109,164,3000,4,165
312,83,154,3033,3,155
312,60,134,3065,1,136
312,1,164,3099,4,165
312,31,154,3113,3,155
312,72,134,3162,1,135
312,84,134,3179,1,135
312,9,164,3213,4,165
312,19,154,3228,3,155
312,98,144,3260,2,146
312,101,164,3296,4,165
312,15,154,3329,3,155
312,65,164,3347,4,165
312,100,134,3380,1,135
312,21,164,3412,4,165
312,118,144,3425,2,146
312,117,164,3459,4,165
312,37,164,3523,4,165
312,71,154,3539,3,155
312,48,134,3571,1,136
312,7,154,3603,3,155
312,24,134,3649,1,135
312,76,134,3680,1,136
312,11,154,3696,3,155
312,51,154,3727,3,155
312,116,134,3764,1,136
312,104,134,3794,1,135
312,94,144,3829,2,145
312,12,134,3842,1,135
312,20,134,3878,1,135
312,69,164,3892,4,165
313,21,134,7,1,135
313,16,154,35,3,155
313,75,144,69,2,145
313,63,144,86,2,146
313,87,144,119,2,145
313,12,154,135,3,155
313,85,134,167,1,136
313,14,164,187,4,165
313,5,134,218,1,135
313,116,154,233,3,155
313,10,164,263,4,165
313,33,134,282,1,135
313,86,164,316,4,165
313,99,144,332,2,146
313,115,144,362,2,146
313,66,164,380,4,165
313,8,154,411,3,155
313,34,164,500,4,165
313,69,134,523,1,135
313,61,134,556,1,136
313,73,134,591,1,136
313,30,164,623,4,165
313,59,144,673,2,146
313,11,144,725,2,145
313,3,144,757,2,145
313,56,154,771,3,155
313,81,134,803,1,136
313,102,164,820,4,165
313,108,154,870,3,155
313,54,164,883,4,165
313,17,134,946,1,136
313,9,134,962,1,135
313,41,134,1007,1,136
313,65,134,1025,1,136
313,49,134,1055,1,135
313,55,144,1072,2,146
313,70,164,1108,4,165
313,29,134,1128,1,135
313,20,154,1161,3,155
313,6,164,1174,4,165
313,27,144,1204,2,145
313,96,154,1224,3,155
313,2,164,1256,4,165
313,82,164,1286,4,165
313,64,154,1321,3,155
313,110,164,1356,4,165
313,36,154,1387,3,155
313,78,164,1406,4,165
313,90,164,1440,4,165
313,7,144,1472,2,145
313,118,164,1487,4,165
313,19,144,1522,2,145
313,97,134,1539,1,136
313,51,144,1572,2,145
313,45,134,1608,1,136
313,103,144,1639,2,146
313,79,144,1672,2,146
313,89,134,1691,1,136
313,37,134,1722,1,135
313,91,144,1753,2,146
313,94,164,1780,4,165
313,24,154,1810,3,155
313,109,134,1844,1,136
313,71,144,1912,2,146
313,74,164,1979,4,165
313,77,134,1996,1,136
313,58,164,2029,4,165
313,42,164,2075,4,165
313,106,164,2091,4,165
313,68,154,2120,3,155
313,62,164,2157,4,165
313,40,154,2263,3,155
313,18,164,2282,4,165
313,114,164,2314,4,165
313,50,164,2331,4,165
313,88,154,2380,3,155
313,47,144,2454,2,145
313,98,164,2499,4,165
313,112,154,2611,3,155
313,92,154,2662,3,155
313,52,154,2694,3,155
313,28,154,2759,3,155
313,84,154,2791,3,155
313,83,144,2822,2,146
313,100,154,2839,3,155
313,25,134,2870,1,136
313,72,154,2907,3,155
313,31,144,2924,2,145
313,113,134,2955,1,136
313,80,154,2975,3,155
313,13,134,3030,1,135
313,22,164,3096,4,165
313,53,134,3111,1,135
313,23,144,3178,2,145
313,43,144,3212,2,146
313,44,154,3226,3,155
313,15,144,3256,2,145
313,117,134,3273,1,136
313,57,134,3309,1,135
313,46,164,3323,4,165
313,104,154,3353,3,155
313,67,144,3370,2,146
313,32,154,3404,3,155
313,4,154,3418,3,155
313,76,154,3449,3,155
313,1,134,3466,1,135
313,111,144,3495,2,146
313,48,154,3514,3,155
313,107,144,3549,2,146
313,105,134,3564,1,136
313,60,154,3627,3,155
313,35,144,3645,2,145
313,95,144,3693,2,146
313,93,134,3742,1,136
313,39,144,3789,2,146
313,119,144,3805,2,145
313,38,164,3838,4,165
313,101,134,3856,1,136
313,26,164,3893,4,165
313,120,154,3906,3,155
314,97,154,6,3,155
314,90,134,57,1,136
314,69,154,72,3,155
314,66,134,125,1,135
314,39,164,142,4,165
314,45,154,174,3,155
314,3,164,189,4,165
314,89,154,218,3,155
314,98,134,250,1,136
314,84,144,268,2,145
314,46,134,329,1,136
314,58,134,343,1,135
314,28,144,379,2,145
314,77,154,395,3,155
314,6,134,430,1,135
314,34,134,445,1,135
314,60,144,482,2,146
314,110,134,500,1,135
314,27,164,534,4,165
314,20,144,570,2,145
314,59,164,624,4,165
314,51,164,644,4,165
314,96,144,681,2,145
314,73,154,698,3,155
314,8,144,733,2,145
314,21,154,767,3,155
314,5,154,800,3,155
314,111,164,815,4,165
314,9,154,850,3,155
314,119,164,865,4,165
314,80,144,916,2,146
314,37,154,967,3,155
314,15,164,983,4,165
314,61,154,1016,3,155
314,35,164,1035,4,165
314,11,164,1100,4,165
314,87,164,1150,4,165
314,26,134,1167,1,135
314,91,164,1195,4,165
314,40,144,1223,2,146
314,78,134,1243,1,136
314,30,134,1290,1,135
314,33,154,1339,3,155
314,53,154,1383,3,155
314,109,154,1401,3,155
314,115,164,1433,4,165
314,25,154,1550,3,155
314,4,144,1600,2,145
314,75,164,1630,4,165
314,31,164,1675,4,165
314,103,164,1690,4,165
314,74,134,1726,1,135
314,22,134,1760,1,135
314,113,154,1810,3,155
314,38,134,1845,1,136
314,64,144,1863,2,146
314,24,144,1900,2,145
314,82,134,1930,1,136
314,108,144,1951,2,145
314,17,154,1978,3,155
314,83,164,1993,4,165
314,100,144,2027,2,145
314,76,144,2042,2,146
314,71,164,2073,4,165
314,18,134,2092,1,135
314,1,154,2127,3,155
314,48,144,2141,2,146
314,99,164,2173,4,165
314,105,154,2187,3,155
314,81,154,2238,3,155
314,85,154,2255,3,155
314,63,164,2289,4,165
314,57,154,2309,3,155
314,54,134,2339,1,135
314,23,164,2354,4,165
314,120,144,2385,2,146
314,70,134,2402,1,136
314,94,134,2434,1,135
314,52,144,2447,2,146
314,79,164,2494,4,165
314,36,144,2512,2,145
314,72,144,2545,2,145
314,19,164,2563,4,165
314,93,154,2596,3,155
314,44,144,2612,2,145
314,102,134,2643,1,136
314,118,134,2659,1,136
314,16,144,2696,2,145
314,112,144,2712,2,145
314,106,134,2743,1,136
314,88,144,2759,2,146
314,43,164,2792,4,165
314,56,144,2806,2,146
314,49,154,2838,3,155
314,13,154,2855,3,155
314,116,144,2885,2,146
314,12,144,2900,2,145
314,114,134,2934,1,136
314,50,134,2965,1,135
314,47,164,2998,4,165
314,41,154,3014,3,155
314,86,134,3077,1,135
314,104,144,3123,2,145
314,32,144,3174,2,145
314,55,164,3188,4,165
314,117,154,3224,3,155
314,7,164,3257,4,165
314,2,134,3348,1,136
314,92,144,3378,2,146
314,10,134,3442,1,135
314,107,164,3491,4,165
314,65,154,3507,3,155
314,67,164,3553,4,165
314,62,134,3570,1,135
314,29,154,3616,3,155
314,95,164,3728,4,165
314,101,154,3760,3,155
314,14,134,3778,1,135
314,68,144,3825,2,146
314,42,134,3858,1,136
315,97,154,6,3,155
315,90,134,57,1,136
315,69,154,72,3,155
315,66,134,125,1,135
315,39,164,142,4,165
315,45,154,174,3,155
315,3,164,189,4,165
315,89,154,218,3,155
315,98,134,250,1,136
315,84,144,268,2,145
315,46,134,329,1,136
315,58,134,343,1,135
315,28,144,379,2,145
315,77,154,395,3,155
315,6,134,430,1,135
315,34,134,445,1,135
315,60,144,482,2,146
315,110,134,500,1,135
315,27,164,534,4,165
315,20,144,570,2,145
315,59,164,624,4,165
315,51,164,644,4,165
315,96,144,681,2,145
315,73,154,698,3,155
315,8,144,733,2,145
315,21,154,767,3,155
315,5,154,800,3,155
315,111,164,815,4,165
315,9,154,850,3,155
315,119,164,865,4,165
315,80,144,916,2,146
315,37,154,967,3,155
315,15,164,983,4,165
315,61,154,1016,3,155
315,35,164,1035,4,165
315,11,164,1100,4,165
315,87,164,1150,4,165
315,26,134,1167,1,135
315,91,164,1195,4,165
315,40,144,1223,2,146
315,78,134,1243,1,136
315,30,134,1290,1,135
315,33,154,1339,3,155
315,53,154,1383,3,155
315,109,154,1401,3,155
315,115,164,1433,4,165
315,25,154,1550,3,155
315,4,144,1600,2,145
315,75,164,1630,4,165
315,31,164,1675,4,165
315,103,164,1690,4,165
315,74,134,1726,1,135
315,22,134,1760,1,135
315,113,154,1810,3,155
315,38,134,1845,1,136
315,64,144,1863,2,146
315,24,144,1900,2,145
315,82,134,1930,1,136
315,108,144,1951,2,145
315,17,154,1978,3,155
315,83,164,1994,4,165
315,100,144,2028,2,145
315,76,144,2043,2,146
315,71,164,2074,4,165
315,18,134,2093,1,135
315,1,154,2128,3,155
315,48,144,2142,2,146
315,99,164,2174,4,165
315,105,154,2188,3,155
315,81,154,2239,3,155
315,85,154,2256,3,155
315,63,164,2290,4,165
315,57,154,2310,3,155
315,54,134,2340,1,135
315,23,164,2355,4,165
315,120,144,2386,2,146
315,70,134,2403,1,136
315,94,134,2435,1,135
315,52,144,2448,2,146
315,79,164,2495,4,165
315,36,144,2513,2,145
315,72,144,2546,2,145
315,19,164,2564,4,165
315,93,154,2597,3,155
315,44,144,2613,2,145
315,102,134,2644,1,136
315,118,134,2660,1,136
315,16,144,2697,2,145
315,112,144,2713,2,145
315,106,134,2744,1,136
315,88,144,2760,2,146
315,43,164,2793,4,165
315,56,144,2807,2,146
315,49,154,2839,3,155
315,13,154,2856,3,155
315,116,144,2886,2,146
315,12,144,2901,2,145
315,114,134,2935,1,136
315,50,134,2966,1,135
315,47,164,2999,4,165
315,41,154,3015,3,155
315,86,134,3078,1,135
315,104,144,3124,2,145
315,32,144,3175,2,145
315,55,164,3189,4,165
315,117,154,3225,3,155
315,7,164,3258,4,165
315,2,134,3349,1,136
315,92,144,3379,2,146
315,10,134,3443,1,135
315,107,164,3492,4,165
315,65,154,3508,3,155
315,67,164,3554,4,165
315,62,134,3571,1,135
315,29,154,3617,3,155
315,95,164,3729,4,165
315,101,154,3761,3,155
315,14,134,3779,1,135
315,68,144,3826,2,146
315,42,134,3859,1,136
316,80,134,7,1,136
316,111,154,28,3,155
316,31,154,65,3,155
316,70,144,96,2,146
316,61,164,130,4,165
316,67,154,164,3,155
316,102,144,197,2,146
316,59,154,213,3,155
316,63,154,249,3,155
316,76,134,283,1,136
316,65,164,300,4,165
316,45,164,332,4,165
316,99,154,347,3,155
316,28,134,378,1,135
316,120,134,424,1,136
316,49,164,441,4,165
316,117,164,472,4,165
316,74,144,508,2,145
316,89,164,526,4,165
316,5,164,558,4,165
316,92,134,574,1,136
316,107,154,613,3,155
316,54,144,657,2,145
316,62,144,687,2,145
316,46,144,731,2,146
316,72,134,763,1,135
316,6,144,795,2,145
316,7,154,810,3,155
316,11,154,839,3,155
316,82,144,855,2,146
316,21,164,891,4,165
316,91,154,904,3,155
316,52,134,945,1,136
316,17,164,962,4,165
316,77,164,992,4,165
316,66,144,1027,2,145
316,47,154,1044,3,155
316,71,154,1090,3,155
316,58,144,1108,2,145
316,50,144,1144,2,145
316,2,144,1161,2,146
316,116,134,1190,1,136
316,41,164,1206,4,165
316,35,154,1240,3,155
316,112,134,1255,1,135
316,25,164,1286,4,165
316,84,134,1304,1,135
316,15,154,1336,3,155
316,78,144,1355,2,146
316,4,134,1387,1,135
316,60,134,1403,1,136
316,19,154,1439,3,155
316,85,164,1457,4,165
316,29,164,1495,4,165
316,30,144,1530,2,145
316,114,144,1565,2,146
316,22,144,1599,2,145
316,68,134,1630,1,136
316,18,144,1650,2,145
316,106,144,1682,2,146
316,20,134,1699,1,135
316,36,134,1729,1,135
316,8,134,1746,1,135
316,100,134,1778,1,135
316,38,144,1793,2,146
316,16,134,1828,1,135
316,75,154,1844,3,155
316,23,154,1876,3,155
316,56,134,1909,1,136
316,83,154,1941,3,155
316,90,144,1991,2,146
316,73,164,2034,4,165
316,37,164,2066,4,165
316,115,154,2097,3,155
316,10,144,2134,2,145
316,26,144,2167,2,145
316,69,164,2196,4,165
316,44,134,2214,1,135
316,94,144,2242,2,145
316,119,154,2256,3,155
316,79,154,2289,3,155
316,81,164,2307,4,165
316,97,164,2337,4,165
316,57,164,2373,4,165
316,110,144,2403,2,145
316,118,144,2434,2,146
316,108,134,2468,1,135
316,33,164,2533,4,165
316,88,134,2582,1,136
316,40,134,2597,1,136
316,43,154,2647,3,155
316,93,164,2661,4,165
316,34,144,2695,2,145
316,1,164,2770,4,165
316,103,154,2799,3,155
316,9,164,2850,4,165
316,95,154,2879,3,155
316,109,164,2897,4,165
316,32,134,2928,1,135
316,3,154,2961,3,155
316,42,144,2990,2,146
316,104,134,3006,1,135
316,105,164,3072,4,165
316,24,134,3126,1,135
316,101,164,3158,4,165
316,14,144,3256,2,145
316,55,154,3317,3,155
316,51,154,3337,3,155
316,96,134,3389,1,135
316,53,164,3406,4,165
316,13,164,3440,4,165
316,27,154,3455,3,155
316,113,164,3507,4,165
316,86,144,3543,2,145
316,48,134,3558,1,136
316,39,154,3589,3,155
316,87,154,3652,3,155
316,12,134,3683,1,135
316,64,134,3793,1,136
316,98,144,3889,2,146
317,21,134,7,1,135
317,115,144,21,2,146
317,106,164,53,4,165
317,113,134,69,1,136
317,47,144,106,2,145
317,57,134,142,1,135
317,40,154,170,3,155
317,69,134,220,1,135
317,9,134,257,1,135
317,20,154,292,3,155
317,2,164,305,4,165
317,41,134,334,1,136
317,30,164,352,4,165
317,91,144,386,2,146
317,64,154,442,3,155
317,96,154,511,3,155
317,85,134,529,1,136
317,3,144,564,2,145
317,58,164,578,4,165
317,116,154,610,3,155
317,16,154,626,3,155
317,55,144,656,2,146
317,80,154,677,3,155
317,59,144,712,2,146
317,33,134,733,1,135
317,23,144,762,2,145
317,8,154,809,3,155
317,98,164,843,4,165
317,27,144,894,2,145
317,90,164,951,4,165
317,68,154,965,3,155
317,49,134,999,1,135
317,22,164,1017,4,165
317,52,154,1046,3,155
317,75,144,1063,2,145
317,81,134,1080,1,136
317,111,144,1130,2,146
317,14,164,1149,4,165
317,84,154,1180,3,155
317,62,164,1197,4,165
317,92,154,1213,3,155
317,13,134,1245,1,135
317,29,134,1275,1,135
317,108,154,1322,3,155
317,72,154,1335,3,155
317,7,144,1415,2,145
317,112,154,1430,3,155
317,88,154,1462,3,155
317,12,154,1491,3,155
317,50,164,1507,4,165
317,120,154,1557,3,155
317,43,144,1574,2,146
317,10,164,1673,4,165
317,11,144,1736,2,145
317,15,144,1752,2,145
317,34,164,1787,4,165
317,86,164,1826,4,165
317,67,144,1857,2,146
317,39,144,1874,2,146
317,53,134,1904,1,135
317,100,154,1921,3,155
317,117,134,1954,1,136
317,25,134,1971,1,136
317,103,144,2003,2,146
317,78,164,2023,4,165
317,26,164,2057,4,165
317,77,134,2069,1,136
317,118,164,2105,4,165
317,5,134,2138,1,135
317,19,144,2169,2,145
317,38,164,2186,4,165
317,97,134,2220,1,136
317,66,164,2272,4,165
317,82,164,2289,4,165
317,74,164,2325,4,165
317,44,154,2389,3,155
317,104,154,2419,3,155
317,36,154,2485,3,155
317,17,134,2502,1,136
317,37,134,2551,1,135
317,18,164,2568,4,165
317,56,154,2694,3,155
317,109,134,2729,1,136
317,6,164,2821,4,165
317,60,154,2851,3,155
317,99,144,2887,2,146
317,102,164,2939,4,165
317,45,134,2971,1,136
317,31,144,2985,2,145
317,79,144,3014,2,146
317,71,144,3064,2,146
317,4,154,3098,3,155
317,54,164,3114,4,165
317,73,134,3144,1,136
317,114,164,3160,4,165
317,61,134,3194,1,136
317,32,154,3214,3,155
317,119,144,3245,2,145
317,101,134,3263,1,136
317,83,144,3297,2,146
317,42,164,3347,4,165
317,94,164,3381,4,165
317,1,134,3395,1,135
317,65,134,3445,1,136
317,110,164,3509,4,165
317,70,164,3540,4,165
317,24,154,3560,3,155
317,63,144,3591,2,146
317,46,164,3622,4,165
317,89,134,3653,1,136
317,51,144,3683,2,145
317,105,134,3703,1,136
317,48,154,3734,3,155
317,87,144,3750,2,145
317,35,144,3780,2,145
317,28,154,3810,3,155
317,93,134,3826,1,136
317,107,144,3858,2,146
317,95,144,3874,2,146
317,76,154,3906,3,155
318,77,154,8,3,155
318,117,154,27,3,155
318,71,164,60,4,165
318,29,154,109,3,155
318,39,164,125,4,165
318,52,144,174,2,146
318,62,134,191,1,135
318,89,154,223,3,155
318,48,144,239,2,146
318,95,164,271,4,165
318,1,154,289,3,155
318,34,134,352,1,135
318,88,144,374,2,146
318,20,144,408,2,145
318,82,134,453,1,136
318,11,164,473,4,165
318,74,134,505,1,135
318,109,154,523,3,155
318,79,164,554,4,165
318,119,164,590,4,165
318,2,134,608,1,136
318,90,134,671,1,136
318,60,144,685,2,146
318,46,134,718,1,136
318,36,144,777,2,145
318,22,134,829,1,135
318,41,154,873,3,155
318,116,144,908,2,146
318,84,144,993,2,145
318,100,144,1010,2,145
318,26,134,1040,1,135
318,43,164,1052,4,165
318,101,154,1080,3,155
318,32,144,1099,2,145
318,21,154,1129,3,155
318,19,164,1161,4,165
318,10,134,1178,1,135
318,45,154,1211,3,155
318,4,144,1225,2,145
318,16,144,1261,2,145
318,51,164,1292,4,165
318,115,164,1326,4,165
318,25,154,1375,3,155
318,92,144,1394,2,146
318,67,164,1425,4,165
318,104,144,1442,2,145
318,69,154,1478,3,155
318,113,154,1496,3,155
318,78,134,1551,1,136
318,47,164,1568,4,165
318,8,144,1688,2,145
318,44,144,1705,2,145
318,14,134,1764,1,135
318,24,144,1797,2,145
318,96,144,1814,2,145
318,64,144,1846,2,146
318,9,154,1913,3,155
318,98,134,1929,1,136
318,49,154,1965,3,155
318,66,134,2017,1,135
318,75,164,2034,4,165
318,102,134,2068,1,136
318,50,134,2084,1,135
318,86,134,2134,1,135
318,55,164,2149,4,165
318,40,144,2185,2,146
318,97,154,2203,3,155
318,118,134,2267,1,136
318,5,154,2299,3,155
318,37,154,2329,3,155
318,81,154,2360,3,155
318,63,164,2422,4,165
318,91,164,2457,4,165
318,114,134,2484,1,136
318,15,164,2501,4,165
318,73,154,2534,3,155
318,111,164,2565,4,165
318,13,154,2584,3,155
318,80,144,2616,2,146
318,59,164,2656,4,165
318,38,134,2676,1,136
318,103,164,2716,4,165
318,68,144,2735,2,146
318,112,144,2770,2,145
318,33,154,2805,3,155
318,99,164,2820,4,165
318,94,134,2850,1,135
318,106,134,2863,1,136
318,120,144,2894,2,146
318,107,164,2928,4,165
318,58,134,2943,1,135
318,28,144,2976,2,145
318,56,144,2992,2,146
318,83,164,3022,4,165
318,76,144,3039,2,146
318,93,154,3071,3,155
318,18,134,3088,1,135
318,3,164,3134,4,165
318,23,164,3148,4,165
318,42,134,3178,1,136
318,72,144,3194,2,145
318,6,134,3227,1,135
318,30,134,3243,1,135
318,110,134,3277,1,135
318,53,154,3293,3,155
318,35,164,3326,4,165
318,70,134,3370,1,136
318,31,164,3389,4,165
318,57,154,3421,3,155
318,65,154,3465,3,155
318,105,154,3498,3,155
318,7,164,3532,4,165
318,17,154,3595,3,155
318,108,144,3671,2,145
318,85,154,3719,3,155
318,87,164,3753,4,165
318,61,154,3769,3,155
318,12,144,3840,2,145
318,27,164,3873,4,165
318,54,134,3892,1,135
320,35,154,6,3,155
320,42,144,21,2,146
320,81,164,51,4,165
320,2,144,85,2,146
320,43,154,100,3,155
320,75,154,129,3,155
320,80,134,162,1,136
320,28,134,197,1,135
320,14,144,213,2,145
320,57,164,244,4,165
320,17,164,293,4,165
320,88,134,354,1,136
320,41,164,400,4,165
320,61,164,448,4,165
320,93,164,482,4,165
320,53,164,516,4,165
320,52,134,549,1,136
320,33,164,582,4,165
320,29,164,615,4,165
320,62,144,686,2,145
320,26,144,717,2,145
320,90,144,767,2,146
320,110,144,781,2,145
320,79,154,813,3,155
320,108,134,832,1,135
320,112,134,875,1,135
320,78,144,923,2,146
320,77,164,958,4,165
320,56,134,991,1,136
