"Subject","Item","PrecritCode","Index","Bin","Event_code"
116,25,164,497,4,165
116,84,134,503,1,135
116,15,154,516,3,155
116,78,144,522,2,146
116,4,134,535,1,135
116,60,134,541,1,136
116,19,154,553,3,155
116,85,164,559,4,165
116,29,164,571,4,165
116,30,144,583,2,145
116,114,144,595,2,146
116,22,144,608,2,145
116,68,134,621,1,136
116,18,144,627,2,145
116,106,144,639,2,146
116,20,134,645,1,135
116,36,134,657,1,135
116,8,134,663,1,135
116,100,134,676,1,135
116,38,144,682,2,146
116,16,134,695,1,135
116,75,154,701,3,155
116,23,154,713,3,155
116,56,134,726,1,136
116,83,154,738,3,155
116,90,144,757,2,146
116,73,164,776,4,165
116,37,164,789,4,165
116,115,154,802,3,155
116,10,144,814,2,145
116,26,144,826,2,145
116,69,164,839,4,165
116,44,134,845,1,135
116,94,144,858,2,145
116,119,154,864,3,155
116,79,154,877,3,155
116,81,164,883,4,165
116,97,164,895,4,165
116,57,164,908,4,165
116,110,144,920,2,145
116,118,144,933,2,146
116,108,134,945,1,135
116,33,164,970,4,165
116,88,134,988,1,136
116,40,134,994,1,136
116,43,154,1013,3,155
116,93,164,1019,4,165
116,34,144,1031,2,145
116,1,164,1056,4,165
116,103,154,1069,3,155
116,9,164,1088,4,165
116,95,154,1101,3,155
116,109,164,1107,4,165
116,32,134,1119,1,135
116,3,154,1132,3,155
116,42,144,1144,2,146
116,104,134,1150,1,135
116,105,164,1175,4,165
116,24,134,1193,1,135
116,101,164,1205,4,165
116,14,144,1243,2,145
116,55,154,1269,3,155
116,51,154,1275,3,155
116,96,134,1293,1,135
116,53,164,1299,4,165
116,13,164,1312,4,165
116,27,154,1318,3,155
116,113,164,1336,4,165
116,86,144,1349,2,145
116,48,134,1355,1,136
116,39,154,1367,3,155
116,87,154,1393,3,155
116,12,134,1406,1,135
116,64,134,1452,1,136
116,98,144,1491,2,146
117,21,134,4,1,135
117,115,144,10,2,146
117,106,164,23,4,165
117,113,134,29,1,136
117,47,144,42,2,145
117,57,134,54,1,135
117,40,154,67,3,155
117,69,134,86,1,135
117,9,134,98,1,135
117,20,154,110,3,155
117,2,164,116,4,165
117,41,134,128,1,136
117,30,164,134,4,165
117,91,144,146,2,146
117,64,154,172,3,155
117,96,154,198,3,155
117,85,134,204,1,136
117,3,144,215,2,145
117,58,164,221,4,165
117,116,154,234,3,155
117,16,154,240,3,155
117,55,144,253,2,146
117,80,154,259,3,155
117,59,144,271,2,146
117,33,134,277,1,135
117,23,144,290,2,145
117,8,154,309,3,155
117,98,164,321,4,165
117,27,144,339,2,145
117,90,164,357,4,165
117,68,154,363,3,155
117,49,134,376,1,135
117,22,164,382,4,165
117,52,154,395,3,155
117,75,144,401,2,145
117,81,134,407,1,136
117,111,144,425,2,146
117,14,164,431,4,165
117,84,154,443,3,155
117,62,164,449,4,165
117,92,154,455,3,155
117,13,134,467,1,135
117,29,134,480,1,135
117,108,154,498,3,155
117,72,154,504,3,155
117,7,144,537,2,145
117,112,154,543,3,155
117,88,154,555,3,155
117,12,154,568,3,155
117,50,164,574,4,165
117,120,154,593,3,155
117,43,144,599,2,146
117,10,164,637,4,165
117,11,144,663,2,145
117,15,144,669,2,145
117,34,164,682,4,165
117,86,164,694,4,165
117,67,144,707,2,146
117,39,144,713,2,146
117,53,134,725,1,135
117,100,154,731,3,155
117,117,134,743,1,136
117,25,134,749,1,136
117,103,144,761,2,146
117,78,164,767,4,165
117,26,164,779,4,165
117,77,134,785,1,136
117,118,164,798,4,165
117,5,134,810,1,135
117,19,144,823,2,145
117,38,164,829,4,165
117,97,134,842,1,136
117,66,164,862,4,165
117,82,164,868,4,165
117,74,164,880,4,165
117,44,154,906,3,155
117,104,154,918,3,155
117,36,154,943,3,155
117,17,134,949,1,136
117,37,134,968,1,135
117,18,164,974,4,165
117,56,154,1025,3,155
117,109,134,1037,1,136
117,6,164,1075,4,165
117,60,154,1087,3,155
117,99,144,1100,2,146
117,102,164,1118,4,165
117,45,134,1131,1,136
117,31,144,1137,2,145
117,79,144,1149,2,146
117,71,144,1169,2,146
117,4,154,1182,3,155
117,54,164,1188,4,165
117,73,134,1200,1,136
117,114,164,1206,4,165
117,61,134,1218,1,136
117,32,154,1224,3,155
117,119,144,1237,2,145
117,101,134,1243,1,136
117,83,144,1255,2,146
117,42,164,1273,4,165
117,94,164,1285,4,165
117,1,134,1291,1,135
117,65,134,1310,1,136
117,110,164,1336,4,165
117,70,164,1349,4,165
117,24,154,1355,3,155
117,63,144,1368,2,146
117,46,164,1380,4,165
117,89,134,1392,1,136
117,51,144,1405,2,145
117,105,134,1411,1,136
117,48,154,1424,3,155
117,87,144,1430,2,145
117,35,144,1443,2,145
117,28,154,1456,3,155
117,93,134,1462,1,136
117,107,144,1475,2,146
117,95,144,1481,2,146
117,76,154,1494,3,155
118,77,154,5,3,155
118,117,154,11,3,155
118,71,164,24,4,165
118,29,154,43,3,155
118,39,164,49,4,165
118,52,144,67,2,146
118,62,134,73,1,135
118,89,154,86,3,155
118,48,144,92,2,146
118,95,164,105,4,165
118,1,154,111,3,155
118,34,134,136,1,135
118,88,144,142,2,146
118,20,144,155,2,145
118,82,134,173,1,136
118,11,164,179,4,165
118,74,134,192,1,135
118,109,154,198,3,155
118,79,164,210,4,165
118,119,164,222,4,165
118,2,134,228,1,136
118,90,134,254,1,136
118,60,144,260,2,146
118,46,134,273,1,136
118,36,144,299,2,145
118,22,134,318,1,135
118,41,154,337,3,155
118,116,144,349,2,146
118,84,144,381,2,145
118,100,144,387,2,145
118,26,134,399,1,135
118,43,164,405,4,165
118,101,154,418,3,155
118,32,144,424,2,145
118,21,154,437,3,155
118,19,164,449,4,165
118,10,134,455,1,135
118,45,154,468,3,155
118,4,144,474,2,145
118,16,144,486,2,145
118,51,164,499,4,165
118,115,164,511,4,165
118,25,154,529,3,155
118,92,144,535,2,146
118,67,164,547,4,165
118,104,144,553,2,145
118,69,154,565,3,155
118,113,154,571,3,155
118,78,134,589,1,136
118,47,164,595,4,165
118,8,144,645,2,145
118,44,144,651,2,145
118,14,134,677,1,135
118,24,144,689,2,145
118,96,144,695,2,145
118,64,144,707,2,146
118,9,154,732,3,155
118,98,134,738,1,136
118,49,154,751,3,155
118,66,134,769,1,135
118,75,164,775,4,165
118,102,134,787,1,136
118,50,134,793,1,135
118,86,134,812,1,135
118,55,164,818,4,165
118,40,144,831,2,146
118,97,154,837,3,155
118,118,134,862,1,136
118,5,154,875,3,155
118,37,154,888,3,155
118,81,154,901,3,155
118,63,164,927,4,165
118,91,164,940,4,165
118,114,134,953,1,136
118,15,164,959,4,165
118,73,154,972,3,155
118,111,164,985,4,165
118,13,154,991,3,155
118,80,144,1003,2,146
118,59,164,1016,4,165
118,38,134,1022,1,136
118,103,164,1034,4,165
118,68,144,1040,2,146
118,112,144,1053,2,145
118,33,154,1066,3,155
118,99,164,1072,4,165
118,94,134,1085,1,135
118,106,134,1091,1,136
118,120,144,1103,2,146
118,107,164,1115,4,165
118,58,134,1121,1,135
118,28,144,1134,2,145
118,56,144,1140,2,146
118,83,164,1153,4,165
118,76,144,1159,2,146
118,93,154,1172,3,155
118,18,134,1178,1,135
118,3,164,1197,4,165
118,23,164,1203,4,165
118,42,134,1216,1,136
118,72,144,1222,2,145
118,6,134,1234,1,135
118,30,134,1240,1,135
118,110,134,1252,1,135
118,53,154,1258,3,155
118,35,164,1270,4,165
118,70,134,1290,1,136
118,31,164,1296,4,165
118,57,154,1309,3,155
118,65,154,1328,3,155
118,105,154,1341,3,155
118,7,164,1353,4,165
118,17,154,1378,3,155
118,108,144,1410,2,145
118,85,154,1430,3,155
118,87,164,1443,4,165
118,61,154,1449,3,155
118,12,144,1474,2,145
118,27,164,1487,4,165
118,54,134,1493,1,135
119,22,154,4,3,155
119,89,144,30,2,146
119,16,164,43,4,165
119,5,144,49,2,145
119,113,144,61,2,146
119,8,164,81,4,165
119,88,164,94,4,165
119,117,144,112,2,146
119,81,144,118,2,146
119,58,154,130,3,155
119,3,134,181,1,135
119,48,164,187,4,165
119,28,164,199,4,165
119,51,134,218,1,135
119,73,144,231,2,146
119,102,154,237,3,155
119,118,154,250,3,155
119,21,144,256,2,145
119,93,144,269,2,146
119,52,164,281,4,165
119,4,164,293,4,165
119,72,164,306,4,165
119,101,144,325,2,146
119,98,154,338,3,155
119,91,134,351,1,136
119,39,134,357,1,136
119,14,154,370,3,155
119,24,164,376,4,165
119,35,134,389,1,135
119,26,154,401,3,155
119,7,134,420,1,135
119,104,164,432,4,165
119,18,154,450,3,155
119,77,144,462,2,146
119,87,134,474,1,135
119,54,154,486,3,155
119,20,164,512,4,165
119,31,134,525,1,135
119,46,154,545,3,155
119,1,144,558,2,145
119,49,144,571,2,145
119,41,144,584,2,146
119,90,154,596,3,155
119,2,154,609,3,155
119,62,154,629,3,155
119,97,144,641,2,146
119,45,144,654,2,146
119,44,164,660,4,165
119,9,144,672,2,145
119,36,164,678,4,165
119,56,164,691,4,165
119,10,154,717,3,155
119,38,154,723,3,155
119,70,154,736,3,155
119,64,164,748,4,165
119,6,154,754,3,155
119,25,144,766,2,146
119,109,144,778,2,146
119,61,144,797,2,146
119,84,164,816,4,165
119,15,134,829,1,135
119,65,144,835,2,146
119,116,164,872,4,165
119,30,154,878,3,155
119,106,154,891,3,155
119,57,144,897,2,145
119,66,154,910,3,155
119,96,164,922,4,165
119,40,164,928,4,165
119,63,134,941,1,136
119,107,134,947,1,136
119,17,144,960,2,146
119,112,164,966,4,165
119,120,164,978,4,165
119,33,144,984,2,145
119,92,164,1002,4,165
119,114,154,1008,3,155
119,43,134,1021,1,136
119,13,144,1027,2,145
119,59,134,1040,1,136
119,94,154,1046,3,155
119,75,134,1058,1,135
119,67,134,1064,1,136
119,110,154,1090,3,155
119,105,144,1096,2,146
119,37,144,1109,2,145
119,80,164,1115,4,165
119,86,154,1127,3,155
119,27,134,1146,1,135
119,83,134,1164,1,136
119,12,164,1177,4,165
119,23,134,1183,1,135
119,79,134,1196,1,136
119,74,154,1202,3,155
119,108,164,1222,4,165
119,11,134,1234,1,135
119,19,134,1246,1,135
119,115,134,1264,1,136
119,82,154,1282,3,155
119,32,164,1294,4,165
119,85,144,1300,2,146
119,42,154,1312,3,155
119,78,154,1325,3,155
119,119,134,1331,1,135
119,55,134,1343,1,136
119,95,134,1349,1,136
119,100,164,1362,4,165
119,47,134,1368,1,135
119,99,134,1380,1,136
119,50,154,1392,3,155
119,29,144,1398,2,145
119,69,144,1410,2,145
119,53,144,1423,2,145
119,34,154,1429,3,155
119,76,164,1441,4,165
119,60,164,1454,4,165
119,103,134,1460,1,136
119,68,164,1473,4,165
119,71,134,1479,1,136
119,111,134,1498,1,136
120,35,154,4,3,155
120,42,144,10,2,146
120,81,164,23,4,165
120,2,144,35,2,146
120,43,154,41,3,155
120,75,154,54,3,155
120,80,134,67,1,136
120,28,134,79,1,135
120,14,144,85,2,145
120,57,164,97,4,165
120,17,164,115,4,165
120,88,134,140,1,136
120,41,164,159,4,165
120,61,164,178,4,165
120,93,164,190,4,165
120,53,164,203,4,165
120,52,134,215,1,136
120,33,164,228,4,165
120,29,164,241,4,165
120,62,144,267,2,145
120,26,144,280,2,145
120,90,144,299,2,146
120,110,144,305,2,145
120,79,154,318,3,155
120,108,134,324,1,135
120,112,134,343,1,135
120,78,144,362,2,146
120,77,164,374,4,165
120,56,134,386,1,136
120,66,144,398,2,145
120,103,154,404,3,155
120,5,164,416,4,165
120,44,134,430,1,135
120,32,134,436,1,135
120,111,154,449,3,155
120,6,144,455,2,145
120,92,134,467,1,136
120,74,144,473,2,145
120,68,134,486,1,136
120,106,144,492,2,146
120,91,154,504,3,155
120,97,164,510,4,165
120,99,154,523,3,155
120,39,154,536,3,155
120,54,144,548,2,145
120,64,134,579,1,136
120,120,134,598,1,136
120,86,144,624,2,145
120,40,134,636,1,136
120,10,144,648,2,145
120,13,164,660,4,165
120,63,154,666,3,155
120,105,164,678,4,165
120,102,144,715,2,146
120,34,144,735,2,145
120,27,154,741,3,155
120,107,154,754,3,155
120,114,144,767,2,146
120,47,154,779,3,155
120,95,154,793,3,155
120,22,144,806,2,145
120,45,164,818,4,165
120,38,144,837,2,146
120,46,144,843,2,146
120,8,134,856,1,135
120,85,164,862,4,165
120,50,144,875,2,145
120,3,154,887,3,155
120,58,144,893,2,145
120,55,154,905,3,155
120,96,134,917,1,135
120,82,144,930,2,146
120,59,154,936,3,155
120,119,154,948,3,155
120,67,154,960,3,155
120,23,154,972,3,155
120,30,144,998,2,145
120,70,144,1011,2,146
120,4,134,1030,1,135
120,89,164,1036,4,165
120,113,164,1048,4,165
120,36,134,1061,1,135
120,115,154,1074,3,155
120,73,164,1086,4,165
120,16,134,1099,1,135
120,25,164,1105,4,165
120,18,144,1118,2,145
120,87,154,1125,3,155
120,49,164,1137,4,165
120,109,164,1149,4,165
120,83,154,1161,3,155
120,60,134,1174,1,136
120,1,164,1187,4,165
120,31,154,1193,3,155
120,72,134,1212,1,135
120,84,134,1218,1,135
120,9,164,1230,4,165
120,19,154,1236,3,155
120,98,144,1249,2,146
120,101,164,1261,4,165
120,15,154,1274,3,155
120,65,164,1280,4,165
120,100,134,1293,1,135
120,21,164,1305,4,165
120,118,144,1311,2,146
120,117,164,1324,4,165
120,37,164,1349,4,165
120,71,154,1355,3,155
120,48,134,1368,1,136
120,7,154,1381,3,155
120,24,134,1401,1,135
120,76,134,1414,1,136
120,11,154,1420,3,155
120,51,154,1432,3,155
120,116,134,1444,1,136
120,104,134,1456,1,135
120,94,144,1469,2,145
120,12,134,1475,1,135
120,20,134,1488,1,135
120,69,164,1494,4,165
121,21,134,4,1,135
121,16,154,17,3,155
121,75,144,29,2,145
121,63,144,35,2,146
121,87,144,48,2,145
121,12,154,54,3,155
121,85,134,66,1,136
121,14,164,72,4,165
121,5,134,84,1,135
121,116,154,90,3,155
121,10,164,102,4,165
121,33,134,108,1,135
121,86,164,120,4,165
121,99,144,126,2,146
121,115,144,139,2,146
121,66,164,145,4,165
121,8,154,158,3,155
121,34,164,189,4,165
121,69,134,195,1,135
121,61,134,208,1,136
121,73,134,220,1,136
121,30,164,233,4,165
121,59,144,253,2,146
121,11,144,272,2,145
121,3,144,285,2,145
121,56,154,291,3,155
121,81,134,304,1,136
121,102,164,310,4,165
121,108,154,329,3,155
121,54,164,335,4,165
121,17,134,361,1,136
121,9,134,367,1,135
121,41,134,387,1,136
121,65,134,393,1,136
121,49,134,406,1,135
121,55,144,412,2,146
121,70,164,424,4,165
121,29,134,430,1,135
121,20,154,443,3,155
121,6,164,449,4,165
121,27,144,462,2,145
121,96,154,468,3,155
121,2,164,481,4,165
121,82,164,494,4,165
121,64,154,506,3,155
121,110,164,518,4,165
121,36,154,531,3,155
121,78,164,537,4,165
121,90,164,550,4,165
121,7,144,562,2,145
121,118,164,568,4,165
121,19,144,581,2,145
121,97,134,587,1,136
121,51,144,599,2,145
121,45,134,612,1,136
121,103,144,625,2,146
121,79,144,638,2,146
121,89,134,644,1,136
121,37,134,657,1,135
121,91,144,669,2,146
121,94,164,682,4,165
121,24,154,694,3,155
121,109,134,706,1,136
121,71,144,731,2,146
121,74,164,758,4,165
121,77,134,764,1,136
121,58,164,776,4,165
121,42,164,795,4,165
121,106,164,801,4,165
121,68,154,813,3,155
121,62,164,825,4,165
121,40,154,870,3,155
121,18,164,876,4,165
121,114,164,888,4,165
121,50,164,894,4,165
121,88,154,914,3,155
121,47,144,946,2,145
121,98,164,964,4,165
121,112,154,1009,3,155
121,92,154,1029,3,155
121,52,154,1041,3,155
121,28,154,1066,3,155
121,84,154,1078,3,155
121,83,144,1090,2,146
121,100,154,1096,3,155
121,25,134,1109,1,136
121,72,154,1121,3,155
121,31,144,1127,2,145
121,113,134,1139,1,136
121,80,154,1145,3,155
121,13,134,1164,1,135
121,22,164,1190,4,165
121,53,134,1196,1,135
121,23,144,1221,2,145
121,43,144,1233,2,146
121,44,154,1239,3,155
121,15,144,1252,2,145
121,117,134,1258,1,136
121,57,134,1271,1,135
121,46,164,1277,4,165
121,104,154,1290,3,155
121,67,144,1296,2,146
121,32,154,1309,3,155
121,4,154,1315,3,155
121,76,154,1328,3,155
121,1,134,1334,1,135
121,111,144,1346,2,146
121,48,154,1352,3,155
121,107,144,1364,2,146
121,105,134,1370,1,136
121,60,154,1395,3,155
121,35,144,1401,2,145
121,95,144,1419,2,146
121,93,134,1438,1,136
121,39,144,1457,2,146
121,119,144,1463,2,145
121,38,164,1475,4,165
121,101,134,1481,1,136
121,26,164,1493,4,165
121,120,154,1499,3,155
122,97,154,4,3,155
122,90,134,23,1,136
122,69,154,29,3,155
122,66,134,48,1,135
122,39,164,54,4,165
122,45,154,66,3,155
122,3,164,72,4,165
122,89,154,85,3,155
122,98,134,97,1,136
122,84,144,103,2,145
122,46,134,129,1,136
122,58,134,135,1,135
122,28,144,148,2,145
122,77,154,154,3,155
122,6,134,167,1,135
122,34,134,173,1,135
122,60,144,186,2,146
122,110,134,192,1,135
122,27,164,204,4,165
122,20,144,217,2,145
122,59,164,236,4,165
122,51,164,242,4,165
122,96,144,255,2,145
122,73,154,261,3,155
122,8,144,273,2,145
122,21,154,286,3,155
122,5,154,298,3,155
122,111,164,304,4,165
122,9,154,316,3,155
122,119,164,322,4,165
122,80,144,342,2,146
122,37,154,362,3,155
122,15,164,368,4,165
122,61,154,381,3,155
122,35,164,387,4,165
122,11,164,413,4,165
122,87,164,431,4,165
122,26,134,437,1,135
122,91,164,449,4,165
122,40,144,462,2,146
122,78,134,468,1,136
122,30,134,487,1,135
122,33,154,507,3,155
122,53,154,525,3,155
122,109,154,531,3,155
122,115,164,543,4,165
122,25,154,588,3,155
122,4,144,607,2,145
122,75,164,619,4,165
122,31,164,638,4,165
122,103,164,644,4,165
122,74,134,656,1,135
122,22,134,669,1,135
122,113,154,688,3,155
122,38,134,700,1,136
122,64,144,706,2,146
122,24,144,719,2,145
122,82,134,731,1,136
122,108,144,737,2,145
122,17,154,750,3,155
122,83,164,756,4,165
122,100,144,769,2,145
122,76,144,775,2,146
122,71,164,788,4,165
122,18,134,794,1,135
122,1,154,806,3,155
122,48,144,812,2,146
122,99,164,825,4,165
122,105,154,831,3,155
122,81,154,849,3,155
122,85,154,855,3,155
122,63,164,868,4,165
122,57,154,874,3,155
122,54,134,886,1,135
122,23,164,892,4,165
122,120,144,905,2,146
122,70,134,911,1,136
122,94,134,923,1,135
122,52,144,929,2,146
122,79,164,948,4,165
122,36,144,954,2,145
122,72,144,966,2,145
122,19,164,972,4,165
122,93,154,984,3,155
122,44,144,990,2,145
122,102,134,1003,1,136
122,118,134,1009,1,136
122,16,144,1022,2,145
122,112,144,1028,2,145
122,106,134,1040,1,136
122,88,144,1046,2,146
122,43,164,1058,4,165
122,56,144,1064,2,146
122,49,154,1076,3,155
122,13,154,1082,3,155
122,116,144,1094,2,146
122,12,144,1100,2,145
122,114,134,1113,1,136
122,50,134,1125,1,135
122,47,164,1138,4,165
122,41,154,1144,3,155
122,86,134,1170,1,135
122,104,144,1189,2,145
122,32,144,1209,2,145
122,55,164,1215,4,165
122,117,154,1227,3,155
122,7,164,1239,4,165
122,2,134,1278,1,136
122,92,144,1291,2,146
122,10,134,1317,1,135
122,107,164,1336,4,165
122,65,154,1342,3,155
122,67,164,1360,4,165
122,62,134,1366,1,135
122,29,154,1384,3,155
122,95,164,1428,4,165
122,101,154,1441,3,155
122,14,134,1447,1,135
122,68,144,1465,2,146
122,42,134,1478,1,136
123,33,144,11,2,145
123,25,144,24,2,146
123,88,164,30,4,165
123,32,164,43,4,165
123,5,144,63,2,145
123,91,134,76,1,136
123,68,164,82,4,165
123,74,154,94,3,155
123,105,144,100,2,146
123,36,164,112,4,165
123,109,144,138,2,146
123,1,144,158,2,145
123,69,144,170,2,145
123,78,154,182,3,155
123,107,134,188,1,136
123,117,144,200,2,146
123,38,154,206,3,155
123,6,154,231,3,155
123,17,144,237,2,146
123,23,134,249,1,135
123,4,164,262,4,165
123,60,164,268,4,165
123,22,154,286,3,155
123,56,164,292,4,165
123,83,134,317,1,136
123,77,144,323,2,146
123,97,144,336,2,146
123,85,144,362,2,146
123,100,164,374,4,165
123,12,164,386,4,165
123,49,144,405,2,145
123,89,144,411,2,146
123,47,134,423,1,135
123,50,154,436,3,155
123,75,134,442,1,135
123,72,164,455,4,165
123,51,134,461,1,135
123,87,134,474,1,135
123,44,164,480,4,165
123,26,154,493,3,155
123,45,144,505,2,146
123,55,134,511,1,136
123,99,134,529,1,136
123,92,164,542,4,165
123,96,164,561,4,165
123,80,164,573,4,165
123,42,154,598,3,155
123,90,154,624,3,155
123,76,164,636,4,165
123,48,164,649,4,165
123,106,154,655,3,155
123,101,144,668,2,146
123,104,164,674,4,165
123,82,154,692,3,155
123,95,134,705,1,136
123,86,154,717,3,155
123,19,134,729,1,135
123,53,144,748,2,145
123,108,164,761,4,165
123,118,154,773,3,155
123,21,144,785,2,145
123,73,144,791,2,146
123,39,134,804,1,136
123,37,144,835,2,145
123,35,134,841,1,135
123,119,134,853,1,135
123,71,134,872,1,136
123,40,164,884,4,165
123,103,134,890,1,136
123,81,144,902,2,146
123,27,134,908,1,135
123,113,144,920,2,146
123,64,164,926,4,165
123,7,134,938,1,135
123,66,154,951,3,155
123,29,144,964,2,145
123,52,164,976,4,165
123,111,134,982,1,136
123,28,164,1002,4,165
123,67,134,1015,1,136
123,41,144,1021,2,146
123,115,134,1033,1,136
123,30,154,1046,3,155
123,18,154,1059,3,155
123,65,144,1071,2,146
123,46,154,1084,3,155
123,2,154,1097,3,155
123,70,154,1110,3,155
123,112,164,1116,4,165
123,16,164,1135,4,165
123,10,154,1141,3,155
123,57,144,1153,2,145
123,62,154,1166,3,155
123,59,134,1179,1,136
123,116,164,1185,4,165
123,13,144,1198,2,145
123,94,154,1211,3,155
123,20,164,1217,4,165
123,8,164,1229,4,165
123,120,164,1242,4,165
123,93,144,1248,2,146
123,114,154,1260,3,155
123,15,134,1272,1,135
123,61,144,1285,2,146
123,58,154,1304,3,155
123,54,154,1324,3,155
123,34,154,1349,3,155
123,102,154,1368,3,155
123,84,164,1374,4,165
123,9,144,1387,2,145
123,98,154,1393,3,155
123,31,134,1419,1,135
123,11,134,1432,1,135
123,63,134,1438,1,136
123,43,134,1456,1,136
123,79,134,1462,1,136
123,3,134,1474,1,135
123,24,164,1480,4,165
123,110,154,1492,3,155
123,14,154,1498,3,155
124,80,134,5,1,136
124,111,154,11,3,155
124,31,154,23,3,155
124,70,144,35,2,146
124,61,164,48,4,165
124,67,154,61,3,155
124,102,144,73,2,146
124,59,154,79,3,155
124,63,154,92,3,155
124,76,134,104,1,136
124,65,164,110,4,165
124,45,164,122,4,165
124,99,154,128,3,155
124,28,134,140,1,135
124,120,134,158,1,136
124,49,164,164,4,165
124,117,164,176,4,165
124,74,144,188,2,145
124,89,164,194,4,165
124,5,164,206,4,165
124,92,134,212,1,136
124,107,154,224,3,155
124,54,144,244,2,145
124,62,144,257,2,145
124,46,144,277,2,146
124,72,134,290,1,135
124,6,144,303,2,145
124,7,154,309,3,155
124,11,154,322,3,155
124,82,144,328,2,146
124,21,164,341,4,165
124,91,154,347,3,155
124,52,134,367,1,136
124,17,164,373,4,165
124,77,164,386,4,165
124,66,144,399,2,145
124,47,154,405,3,155
124,71,154,424,3,155
124,58,144,430,2,145
124,50,144,443,2,145
124,2,144,449,2,146
124,116,134,461,1,136
124,41,164,467,4,165
124,35,154,479,3,155
124,112,134,485,1,135
124,25,164,498,4,165
124,84,134,504,1,135
124,15,154,517,3,155
124,78,144,523,2,146
124,4,134,536,1,135
124,60,134,542,1,136
124,19,154,554,3,155
124,85,164,560,4,165
124,29,164,572,4,165
124,30,144,584,2,145
124,114,144,596,2,146
124,22,144,609,2,145
124,68,134,622,1,136
124,18,144,628,2,145
124,106,144,640,2,146
124,20,134,646,1,135
124,36,134,658,1,135
124,8,134,664,1,135
124,100,134,677,1,135
124,38,144,683,2,146
124,16,134,696,1,135
124,75,154,702,3,155
124,23,154,714,3,155
124,56,134,728,1,136
124,83,154,740,3,155
124,90,144,759,2,146
124,73,164,778,4,165
124,37,164,791,4,165
124,115,154,804,3,155
124,10,144,816,2,145
124,26,144,828,2,145
124,69,164,841,4,165
124,44,134,847,1,135
124,94,144,860,2,145
124,119,154,866,3,155
124,79,154,879,3,155
124,81,164,885,4,165
124,97,164,897,4,165
124,57,164,910,4,165
124,110,144,922,2,145
124,118,144,935,2,146
124,108,134,947,1,135
124,33,164,972,4,165
124,88,134,990,1,136
124,40,134,996,1,136
124,43,154,1015,3,155
124,93,164,1021,4,165
124,34,144,1033,2,145
124,1,164,1058,4,165
124,103,154,1071,3,155
124,9,164,1090,4,165
124,95,154,1103,3,155
124,109,164,1109,4,165
124,32,134,1121,1,135
124,3,154,1134,3,155
124,42,144,1146,2,146
124,104,134,1152,1,135
124,105,164,1177,4,165
124,24,134,1195,1,135
124,101,164,1207,4,165
124,14,144,1245,2,145
124,55,154,1271,3,155
124,51,154,1277,3,155
124,96,134,1295,1,135
124,53,164,1301,4,165
124,13,164,1314,4,165
124,27,154,1320,3,155
124,113,164,1338,4,165
124,86,144,1351,2,145
124,48,134,1357,1,136
124,39,154,1369,3,155
124,87,154,1395,3,155
124,12,134,1408,1,135
124,64,134,1454,1,136
124,98,144,1493,2,146
125,21,134,4,1,135
125,115,144,10,2,146
125,106,164,23,4,165
125,113,134,29,1,136
125,47,144,42,2,145
125,57,134,54,1,135
125,40,154,67,3,155
125,69,134,86,1,135
125,9,134,98,1,135
125,20,154,110,3,155
125,2,164,116,4,165
125,41,134,128,1,136
125,30,164,134,4,165
125,91,144,146,2,146
125,64,154,172,3,155
125,96,154,198,3,155
125,85,134,204,1,136
125,3,144,215,2,145
125,58,164,221,4,165
125,116,154,234,3,155
125,16,154,240,3,155
125,55,144,253,2,146
125,80,154,259,3,155
125,59,144,271,2,146
125,33,134,277,1,135
125,23,144,290,2,145
125,8,154,309,3,155
125,98,164,321,4,165
125,27,144,339,2,145
125,90,164,357,4,165
125,68,154,363,3,155
125,49,134,376,1,135
125,22,164,382,4,165
125,52,154,395,3,155
125,75,144,401,2,145
125,81,134,407,1,136
125,111,144,425,2,146
125,14,164,431,4,165
125,84,154,443,3,155
125,62,164,449,4,165
125,92,154,455,3,155
125,13,134,467,1,135
125,29,134,480,1,135
125,108,154,498,3,155
125,72,154,504,3,155
125,7,144,537,2,145
125,112,154,543,3,155
125,88,154,555,3,155
125,12,154,568,3,155
125,50,164,574,4,165
125,120,154,593,3,155
125,43,144,599,2,146
125,10,164,637,4,165
125,11,144,663,2,145
125,15,144,669,2,145
125,34,164,682,4,165
125,86,164,694,4,165
125,67,144,707,2,146
125,39,144,713,2,146
125,53,134,725,1,135
125,100,154,731,3,155
125,117,134,744,1,136
125,25,134,750,1,136
125,103,144,762,2,146
125,78,164,768,4,165
125,26,164,780,4,165
125,77,134,786,1,136
125,118,164,799,4,165
125,5,134,811,1,135
125,19,144,824,2,145
125,38,164,830,4,165
125,97,134,843,1,136
125,66,164,863,4,165
125,82,164,869,4,165
125,74,164,881,4,165
125,44,154,907,3,155
125,104,154,919,3,155
125,36,154,944,3,155
125,17,134,950,1,136
125,37,134,969,1,135
125,18,164,975,4,165
125,56,154,1026,3,155
125,109,134,1038,1,136
125,6,164,1076,4,165
125,60,154,1088,3,155
125,99,144,1101,2,146
125,102,164,1119,4,165
125,45,134,1132,1,136
125,31,144,1138,2,145
125,79,144,1150,2,146
125,71,144,1170,2,146
125,4,154,1183,3,155
125,54,164,1189,4,165
125,73,134,1201,1,136
125,114,164,1207,4,165
125,61,134,1219,1,136
125,32,154,1225,3,155
125,119,144,1238,2,145
